Aqueduct,Race 1,28000,2019-11-07,6 Furlongs,Dirt,1,2,1,Midnitesalright,6.55,331,12.4,34.5,1.5,6.55,34.5,331,0,34.5
Aqueduct,Race 1,28000,2019-11-07,6 Furlongs,Dirt,2,2,4,Magari,6.76,331,17.7,33.4,0.5,6.76,33.4,331,0,33.4
Aqueduct,Race 1,28000,2019-11-07,6 Furlongs,Dirt,3,2,6,Moondance Joy,6.87,332,24.7,32.9,0.5,6.87,32.9,332,1,32.9
Aqueduct,Race 1,28000,2019-11-07,6 Furlongs,Dirt,4,2,3,Evan's Nice Now,6.95,333,15.5,32.7,0.75,6.95,32.7,333,2,32.7
Aqueduct,Race 1,28000,2019-11-07,6 Furlongs,Dirt,5,2,2,Parlapiano,7.07,332,5.9,32.0,0.25,7.07,32.0,332,1,32.0
Aqueduct,Race 1,28000,2019-11-07,6 Furlongs,Dirt,6,2,5,Princess Mikayah,7.13,333,20.9,31.8,0,7.13,31.8,333,2,31.8
Aqueduct,Race 1,28000,2019-11-07,6 Furlongs,Dirt,1,3,1,Midnitesalright,5.77,333,13.7,39.3,1.25,12.32,39.3,664,0,36.7
Aqueduct,Race 1,28000,2019-11-07,6 Furlongs,Dirt,2,3,4,Magari,5.71,332,23.2,39.6,0.5,12.47,39.6,663,-1,36.2
Aqueduct,Race 1,28000,2019-11-07,6 Furlongs,Dirt,3,3,3,Evan's Nice Now,5.59,330,14.2,40.2,0.5,12.55,40.2,664,0,36.1
Aqueduct,Race 1,28000,2019-11-07,6 Furlongs,Dirt,4,3,6,Moondance Joy,5.74,332,22.1,39.4,1.25,12.61,39.4,664,0,35.9
Aqueduct,Race 1,28000,2019-11-07,6 Furlongs,Dirt,5,3,2,Parlapiano,5.74,333,9.8,39.5,0.25,12.82,39.5,665,1,35.3
Aqueduct,Race 1,28000,2019-11-07,6 Furlongs,Dirt,6,3,5,Princess Mikayah,5.71,332,21.9,39.6,0,12.84,39.6,665,1,35.3
Aqueduct,Race 1,28000,2019-11-07,6 Furlongs,Dirt,1,4,1,Midnitesalright,5.51,332,5.6,41.0,0.25,17.83,41.0,996,0,38.1
Aqueduct,Race 1,28000,2019-11-07,6 Furlongs,Dirt,2,4,3,Evan's Nice Now,5.33,332,10.1,42.4,0.25,17.89,42.4,996,0,38.0
