Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,1,2,2,Hardest Part (GB),6.23,333,6.0,36.4,0.25,6.23,36.4,333,0,36.4
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,2,2,4,River Knight,6.26,332,16.1,36.2,0.25,6.26,36.2,332,-1,36.2
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,3,2,7,Knockout Punch,6.31,333,18.3,35.9,0.25,6.31,35.9,333,0,35.9
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,4,2,3,Scoreswhenhewants,6.36,332,11.8,35.6,2,6.36,35.6,332,-1,35.6
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,5,2,6,Aladdin Sane,6.63,332,12.6,34.1,0.25,6.63,34.1,332,-1,34.1
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,6,2,8,Wild Weekend,6.63,332,21.9,34.1,0.25,6.63,34.1,332,-1,34.1
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,7,2,1,Bourbon in May,6.71,332,9.8,33.7,0,6.71,33.7,332,-1,33.7
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,1,3,4,River Knight,5.59,331,3.1,40.3,0.75,11.86,40.3,663,0,38.1
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,2,3,2,Hardest Part (GB),5.77,332,1.6,39.2,0.25,12.00,39.2,665,2,37.8
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,3,3,7,Knockout Punch,5.71,332,3.0,39.6,1,12.03,39.6,664,1,37.6
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,4,3,3,Scoreswhenhewants,5.82,332,1.6,38.8,0.5,12.19,38.8,664,1,37.1
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,5,3,8,Wild Weekend,5.62,332,9.1,40.2,0.75,12.25,40.2,664,1,36.9
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,6,3,1,Bourbon in May,5.68,331,1.6,39.7,0.1,12.39,39.7,663,0,36.5
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,7,3,6,Aladdin Sane,5.77,333,2.4,39.4,0,12.40,39.4,665,2,36.6
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,1,4,4,River Knight,5.71,334,5.9,39.9,0.75,17.57,40.3,998,0,38.7
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,2,4,2,Hardest Part (GB),5.71,333,1.6,39.7,1.25,17.71,39.7,998,0,38.4
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,3,4,7,Knockout Punch,5.85,335,4.9,39.0,1,17.89,39.6,1000,2,38.1
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,4,4,3,Scoreswhenhewants,5.85,332,1.6,38.7,0.25,18.05,38.8,996,-2,37.6
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,5,4,8,Wild Weekend,5.85,337,8.2,39.3,0.75,18.11,40.2,1001,3,37.7
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,6,4,6,Aladdin Sane,5.82,333,4.9,38.9,0.25,18.23,39.4,998,0,37.3
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,7,4,1,Bourbon in May,5.88,334,1.6,38.6,0,18.28,39.7,997,-1,37.2
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,1,5,4,River Knight,6.34,340,3.4,36.5,1.25,23.92,40.3,1338,0,38.1
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,2,5,2,Hardest Part (GB),6.43,333,1.6,35.3,0.75,24.15,39.7,1331,-7,37.6
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,3,5,7,Knockout Punch,6.40,340,7.1,36.1,0.25,24.29,39.6,1339,1,37.6
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,4,5,3,Scoreswhenhewants,6.31,334,2.4,36.0,1,24.37,38.8,1331,-7,37.2
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,5,5,8,Wild Weekend,6.43,344,13.3,36.5,0.25,24.55,40.2,1346,8,37.4
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,6,5,1,Bourbon in May,6.31,333,1.6,36.0,0.25,24.60,39.7,1330,-8,36.9
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,7,5,6,Aladdin Sane,6.37,339,6.9,36.3,0,24.60,39.4,1338,0,37.1
Aqueduct,Race 1,44000,2019-11-17,8 Furlongs,Turf,1,6,4,River Knight,7.01,337,1.7,32.7,1.25,30.93,40.3,1675,0,36.9
