Aqueduct,Race 1,33000,2019-11-14,8 Furlongs,Dirt,1,2,7,Sneads,6.63,332,31.2,34.1,0.25,6.63,34.1,332,0,34.1
Aqueduct,Race 1,33000,2019-11-14,8 Furlongs,Dirt,2,2,4,Qaabil,6.66,332,23.0,33.9,0.25,6.66,33.9,332,0,33.9
Aqueduct,Race 1,33000,2019-11-14,8 Furlongs,Dirt,3,2,5,Single Focus,6.68,332,31.1,33.8,0.1,6.68,33.8,332,0,33.8
Aqueduct,Race 1,33000,2019-11-14,8 Furlongs,Dirt,4,2,6,Yankee Division,6.71,332,31.1,33.7,0.25,6.71,33.7,332,0,33.7
Aqueduct,Race 1,33000,2019-11-14,8 Furlongs,Dirt,5,2,9,Masterprize,6.74,333,35.3,33.6,1.25,6.74,33.6,333,1,33.6
Aqueduct,Race 1,33000,2019-11-14,8 Furlongs,Dirt,6,2,3,Final Say,6.94,333,17.0,32.7,1.5,6.94,32.7,333,1,32.7
Aqueduct,Race 1,33000,2019-11-14,8 Furlongs,Dirt,7,2,1,Dreammaster,7.17,333,16.0,31.6,0,7.17,31.6,333,1,31.6
Aqueduct,Race 1,33000,2019-11-14,8 Furlongs,Dirt,1,3,6,Yankee Division,5.54,332,23.6,40.8,0.5,12.25,40.8,664,0,36.9
Aqueduct,Race 1,33000,2019-11-14,8 Furlongs,Dirt,2,3,7,Sneads,5.68,331,30.3,39.7,0.25,12.32,39.7,664,0,36.7
Aqueduct,Race 1,33000,2019-11-14,8 Furlongs,Dirt,3,3,5,Single Focus,5.68,332,21.6,39.8,0.25,12.37,39.8,664,0,36.6
Aqueduct,Race 1,33000,2019-11-14,8 Furlongs,Dirt,4,3,9,Masterprize,5.65,331,37.6,39.9,0.5,12.39,39.9,664,0,36.5
Aqueduct,Race 1,33000,2019-11-14,8 Furlongs,Dirt,5,3,4,Qaabil,5.82,333,19.0,38.9,1.75,12.49,38.9,664,0,36.2
Aqueduct,Race 1,33000,2019-11-14,8 Furlongs,Dirt,6,3,3,Final Say,5.80,333,28.5,39.1,2.5,12.74,39.1,665,1,35.6
Aqueduct,Race 1,33000,2019-11-14,8 Furlongs,Dirt,7,3,1,Dreammaster,5.91,332,18.3,38.3,0,13.09,38.3,665,1,34.6
Aqueduct,Race 1,33000,2019-11-14,8 Furlongs,Dirt,1,4,6,Yankee Division,5.65,332,19.3,40.0,0.5,17.91,40.8,995,0,37.9
Aqueduct,Race 1,33000,2019-11-14,8 Furlongs,Dirt,2,4,7,Sneads,5.65,332,27.7,40.0,0.75,17.97,40.0,995,0,37.7
Aqueduct,Race 1,33000,2019-11-14,8 Furlongs,Dirt,3,4,9,Masterprize,5.68,332,32.6,39.8,0.25,18.08,39.9,995,0,37.5
