Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,1,2,3,Vintage Hollywood,6.55,331,18.0,34.5,0.1,6.55,34.5,331,0,34.5
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,2,2,4,Beach Access,6.56,332,28.1,34.5,1.25,6.56,34.5,332,1,34.5
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,3,2,7,Snake Oil Charlie,6.79,333,29.5,33.4,0.5,6.79,33.4,333,2,33.4
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,4,2,1,Dooley,6.86,332,11.6,32.9,0.25,6.86,32.9,332,1,32.9
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,5,2,2,Inclunation,6.87,332,19.4,32.9,0.25,6.87,32.9,332,1,32.9
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,6,2,6,Blue Skies Forever,6.90,332,26.6,32.8,2,6.90,32.8,332,1,32.8
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,7,2,5,Booby Trap,7.19,333,34.2,31.6,0,7.19,31.6,333,2,31.6
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,1,3,3,Vintage Hollywood,5.82,333,14.9,39.0,0.25,12.38,39.0,664,0,36.6
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,2,3,4,Beach Access,5.82,332,25.7,38.8,1.25,12.39,38.8,664,0,36.5
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,3,3,7,Snake Oil Charlie,5.80,332,29.4,39.0,0.25,12.59,39.0,664,0,36.0
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,4,3,1,Dooley,5.77,332,15.1,39.2,0.5,12.64,39.2,664,0,35.8
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,5,3,2,Inclunation,5.82,332,20.3,38.9,0.75,12.70,38.9,664,0,35.7
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,6,3,6,Blue Skies Forever,5.91,332,25.3,38.3,1,12.81,38.3,664,0,35.3
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,7,3,5,Booby Trap,5.77,332,32.0,39.2,0,12.96,39.2,665,1,35.0
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,1,4,4,Beach Access,5.77,333,18.4,39.3,0.25,18.16,39.3,997,0,37.4
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,2,4,3,Vintage Hollywood,5.82,332,11.0,38.8,1.25,18.20,39.0,996,-1,37.3
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,3,4,7,Snake Oil Charlie,5.80,332,25.4,39.0,0.25,18.39,39.0,996,-1,36.9
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,4,4,1,Dooley,5.80,331,11.3,39.0,0.25,18.44,39.2,995,-2,36.8
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,5,4,2,Inclunation,5.77,331,17.3,39.1,1.25,18.47,39.1,996,-1,36.7
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,6,4,6,Blue Skies Forever,5.85,333,19.4,38.7,0.25,18.67,38.7,997,0,36.4
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,7,4,5,Booby Trap,5.74,333,26.4,39.5,0,18.70,39.5,998,1,36.4
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,1,5,4,Beach Access,5.80,332,18.6,39.1,0.5,23.96,39.3,1329,0,37.8
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,2,5,3,Vintage Hollywood,5.80,331,9.5,39.0,1.5,24.01,39.0,1328,-1,37.7
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,3,5,7,Snake Oil Charlie,5.85,332,19.5,38.7,0.25,24.25,39.0,1328,-1,37.3
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,4,5,1,Dooley,5.82,332,9.7,38.8,0.5,24.27,39.2,1327,-2,37.3
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,5,5,2,Inclunation,5.85,332,13.5,38.6,0.5,24.33,39.1,1328,-1,37.2
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,6,5,5,Booby Trap,5.71,331,24.4,39.5,0.5,24.41,39.5,1329,0,37.1
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,7,5,6,Blue Skies Forever,5.82,332,19.1,38.8,0,24.50,38.8,1329,0,37.0
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,1,6,3,Vintage Hollywood,5.80,333,8.5,39.1,0.25,29.81,39.1,1660,0,38.0
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,2,6,4,Beach Access,5.85,331,15.3,38.5,1.5,29.82,39.3,1660,0,37.9
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,3,6,1,Dooley,5.82,333,9.7,39.0,0.25,30.10,39.2,1660,0,37.6
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,4,6,7,Snake Oil Charlie,5.85,331,20.8,38.6,0.25,30.11,39.0,1660,0,37.6
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,5,6,2,Inclunation,5.82,332,13.3,38.9,0.25,30.16,39.1,1660,0,37.5
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,6,6,5,Booby Trap,5.80,332,25.2,39.0,1.5,30.22,39.5,1660,0,37.5
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,7,6,6,Blue Skies Forever,5.97,331,22.7,37.8,0,30.47,38.8,1660,0,37.1
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,1,7,4,Beach Access,5.94,333,17.5,38.2,0.1,35.76,39.3,1993,0,38.0
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,2,7,3,Vintage Hollywood,5.97,333,8.0,38.0,1.5,35.78,39.1,1993,0,38.0
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,3,7,1,Dooley,5.88,331,11.8,38.4,0.5,35.98,39.2,1992,-1,37.7
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,4,7,5,Booby Trap,5.82,333,22.2,38.9,0.5,36.04,39.5,1993,0,37.7
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,5,7,7,Snake Oil Charlie,6.00,332,17.6,37.7,0.5,36.11,39.0,1992,-1,37.6
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,6,7,2,Inclunation,6.03,332,13.0,37.5,2,36.19,39.1,1992,-1,37.5
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,7,7,6,Blue Skies Forever,6.03,333,23.1,37.6,0,36.51,38.8,1993,0,37.2
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,1,8,4,Beach Access,6.03,331,15.3,37.5,0.25,41.80,39.3,2324,0,37.9
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,2,8,3,Vintage Hollywood,6.06,332,2.3,37.4,1,41.84,39.1,2325,1,37.9
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,3,8,5,Booby Trap,5.91,332,18.1,38.2,0.5,41.96,39.5,2325,1,37.8
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,4,8,1,Dooley,6.06,332,8.9,37.3,1,42.04,39.2,2323,-1,37.7
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,5,8,7,Snake Oil Charlie,6.11,332,12.4,37.0,1,42.23,39.0,2324,0,37.5
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,6,8,2,Inclunation,6.20,333,6.2,36.6,1.5,42.40,39.1,2324,0,37.4
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,7,8,6,Blue Skies Forever,6.17,333,16.9,36.8,0,42.68,38.8,2326,2,37.2
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,1,9,4,Beach Access,6.14,332,7.7,36.8,0.25,47.94,39.3,2656,0,37.8
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,2,9,3,Vintage Hollywood,6.14,332,1.6,36.8,1,47.99,39.1,2657,1,37.7
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,3,9,5,Booby Trap,6.17,333,10.6,36.7,0.5,48.14,39.5,2658,2,37.6
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,4,9,1,Dooley,6.17,332,4.0,36.7,2,48.22,39.2,2655,-1,37.5
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,5,9,2,Inclunation,6.17,333,1.6,36.7,0.25,48.57,39.1,2657,1,37.3
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,6,9,7,Snake Oil Charlie,6.34,332,10.4,35.7,2,48.57,39.0,2657,1,37.3
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,7,9,6,Blue Skies Forever,6.23,331,8.6,36.2,0,48.91,38.8,2657,1,37.0
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,1,10,4,Beach Access,6.23,339,10.3,37.1,0.25,54.18,39.3,2995,0,37.7
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,2,10,3,Vintage Hollywood,6.23,332,4.3,36.3,1.5,54.22,39.1,2989,-6,37.6
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,3,10,1,Dooley,6.26,337,8.0,36.6,0.5,54.48,39.2,2992,-3,37.4
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,4,10,5,Booby Trap,6.43,341,12.3,36.1,2.25,54.57,39.5,2999,4,37.5
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,5,10,2,Inclunation,6.34,334,5.3,35.9,1,54.92,39.1,2991,-4,37.1
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,6,10,7,Snake Oil Charlie,6.49,341,13.3,35.8,1.25,55.07,39.0,2997,2,37.1
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,7,10,6,Blue Skies Forever,6.34,339,11.6,36.4,0,55.26,38.8,2996,1,37.0
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,1,11,4,Beach Access,6.26,339,14.0,37.0,0.5,1:00.44,39.3,3335,0,37.6
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,2,11,3,Vintage Hollywood,6.31,337,7.9,36.3,2,1:00.54,39.1,3325,-10,37.4
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,3,11,1,Dooley,6.37,337,12.0,36.1,1,1:00.86,39.2,3329,-6,37.3
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,4,11,5,Booby Trap,6.43,340,16.0,36.1,2.5,1:01.01,39.5,3339,4,37.3
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,5,11,2,Inclunation,6.52,336,8.0,35.2,1.5,1:01.44,39.1,3327,-8,36.9
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,6,11,6,Blue Skies Forever,6.43,341,14.1,36.1,0.75,1:01.70,38.8,3337,2,36.9
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,7,11,7,Snake Oil Charlie,6.72,340,16.4,34.5,0,1:01.79,39.0,3338,3,36.8
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,1,12,4,Beach Access,6.43,342,13.3,36.2,0.25,1:06.87,39.3,3676,0,37.5
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,2,12,3,Vintage Hollywood,6.34,337,7.3,36.2,2.5,1:06.89,39.1,3662,-14,37.3
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,3,12,1,Dooley,6.43,341,12.9,36.1,2.5,1:07.29,39.2,3670,-6,37.2
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,4,12,5,Booby Trap,6.72,344,17.4,34.9,1.5,1:07.73,39.5,3683,7,37.1
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,5,12,2,Inclunation,6.55,338,8.4,35.1,1.25,1:08.00,39.1,3665,-11,36.7
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,6,12,6,Blue Skies Forever,6.55,342,15.9,35.6,2.25,1:08.25,38.8,3679,3,36.7
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,7,12,7,Snake Oil Charlie,6.86,344,19.7,34.2,0,1:08.66,39.0,3682,6,36.6
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,1,13,4,Beach Access,6.34,341,7.2,36.6,0.75,1:13.22,39.3,4017,0,37.4
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,2,13,3,Vintage Hollywood,6.46,337,1.6,35.5,3,1:13.35,39.1,3999,-18,37.2
Aqueduct,Race 1,28000,2019-11-15,8 Furlongs,Dirt,3,13,1,Dooley,6.52,340,5.1,35.6,3.5,1:13.82,39.2,4010,-7,37.0
